FREQ,Frequency,DER_TYPE,Measure,DER_INSTR,Instrument,DER_RISK,Risk category,DER_REP_CTY,Reporting country,DER_SECTOR_CPY,Counterparty sector,DER_CPC,Counterparty country,DER_SECTOR_UDL,Underlying risk sector,DER_CURR_LEG1,Currency leg 1,DER_CURR_LEG2,Currency leg 2,DER_ISSUE_MAT,Maturity,DER_RATING,Rating (outstanding) or settlement (FX turnover),DER_EX_METHOD,Execution method,DER_BASIS,Basis,TIME_FORMAT,Time Format,AVAILABILITY,Availability,COLLECTION,Collection Indicator,TITLE_TS,Series,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
A,Annual,U,Turnover - notional amounts (daily average),R,Options,D,Interest rate,CH,Switzerland,C,Other financial institutions,5J,All countries (total),A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:R:D:CH:C:5J:A:TO1:TO1:A:A:3:B,,,,,,,,,,,,,24.5,,,11.36842,,,10.740455,,,16.263157,,,26.7,,,5.095238,,,20.028396,,,3.320147,,,60.671931
A,Annual,U,Turnover - notional amounts (daily average),R,Options,D,Interest rate,CH,Switzerland,C,Other financial institutions,5Z,Non-residents/Cross-border,A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:R:D:CH:C:5Z:A:TO1:TO1:A:A:3:B,,,,,,,,,,,,,,,,11.315788,,,1.291939,,,1.947368,,,24.15,,,,,,11.437099,,,2.910574,,,53.484855
A,Annual,U,Turnover - notional amounts (daily average),R,Options,D,Interest rate,CH,Switzerland,C,Other financial institutions,1E,Residents/Local,A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:R:D:CH:C:1E:A:TO1:TO1:A:A:3:B,,,,,,,,,,,,,24.5,,,0.052631,,,9.448515,,,14.315789,,,2.55,,,5.095238,,,8.591297,,,0.409572,,,7.187076
A,Annual,U,Turnover - notional amounts (daily average),R,Options,D,Interest rate,CH,Switzerland,U,Non-financial customers,5Z,Non-residents/Cross-border,A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:R:D:CH:U:5Z:A:TO1:TO1:A:A:3:B,,,,,,,,,,,,,2.56,,,4.315789,,,,,,1.105263,,,,,,,,,3.856759,,,11.064277,,,16.337155
A,Annual,U,Turnover - notional amounts (daily average),R,Options,D,Interest rate,CH,Switzerland,U,Non-financial customers,5J,All countries (total),A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:R:D:CH:U:5J:A:TO1:TO1:A:A:3:B,,,,,,,,,,,,,10.9,,,4.578946,,,11.646741,,,7.0,,,0.4,,,,,,26.927275,,,11.275319,,,19.69263
A,Annual,U,Turnover - notional amounts (daily average),R,Options,D,Interest rate,CH,Switzerland,U,Non-financial customers,1E,Residents/Local,A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:R:D:CH:U:1E:A:TO1:TO1:A:A:3:B,,,,,,,,,,,,,8.34,,,0.263157,,,11.646741,,,5.894736,,,0.4,,,,,,23.070516,,,0.211042,,,3.355474
A,Annual,U,Turnover - notional amounts (daily average),Z,Other instruments,B,Foreign exchange,CH,Switzerland,A,Total (all counterparties),5J,All countries (total),A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:Z:B:CH:A:5J:A:TO1:TO1:A:A:3:B,,,,,,,,,,1.25,,,,,,,,,2.462033,,,,,,,,,,,,,,,,,,
A,Annual,U,Turnover - notional amounts (daily average),Z,Other instruments,B,Foreign exchange,CH,Switzerland,A,Total (all counterparties),1E,Residents/Local,A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:Z:B:CH:A:1E:A:TO1:TO1:A:A:3:B,,,,,,,,,,1.249999,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,Annual,U,Turnover - notional amounts (daily average),Z,Other instruments,B,Foreign exchange,CH,Switzerland,B,Reporting dealers,5J,All countries (total),A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:Z:B:CH:B:5J:A:TO1:TO1:A:A:3:B,,,,,,,,,,0.416666,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,Annual,U,Turnover - notional amounts (daily average),Z,Other instruments,B,Foreign exchange,CH,Switzerland,B,Reporting dealers,1E,Residents/Local,A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:Z:B:CH:B:1E:A:TO1:TO1:A:A:3:B,,,,,,,,,,0.416666,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,Annual,U,Turnover - notional amounts (daily average),Z,Other instruments,B,Foreign exchange,CH,Switzerland,U,Non-financial customers,5J,All countries (total),A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:Z:B:CH:U:5J:A:TO1:TO1:A:A:3:B,,,,,,,,,,0.833333,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,Annual,U,Turnover - notional amounts (daily average),Z,Other instruments,B,Foreign exchange,CH,Switzerland,U,Non-financial customers,1E,Residents/Local,A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:Z:B:CH:U:1E:A:TO1:TO1:A:A:3:B,,,,,,,,,,0.833333,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,Annual,U,Turnover - notional amounts (daily average),8,Other interest rate swaps,D,Interest rate,CL,Chile,A,Total (all counterparties),5J,All countries (total),A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:8:D:CL:A:5J:A:TO1:TO1:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,968.076372,,,1171.772232
A,Annual,U,Turnover - notional amounts (daily average),8,Other interest rate swaps,D,Interest rate,CL,Chile,A,Total (all counterparties),5Z,Non-residents/Cross-border,A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:8:D:CL:A:5Z:A:TO1:TO1:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.89783,,,922.286728
A,Annual,U,Turnover - notional amounts (daily average),8,Other interest rate swaps,D,Interest rate,CL,Chile,A,Total (all counterparties),1E,Residents/Local,A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:8:D:CL:A:1E:A:TO1:TO1:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.178539,,,249.485502
A,Annual,U,Turnover - notional amounts (daily average),8,Other interest rate swaps,D,Interest rate,CL,Chile,B,Reporting dealers,5Z,Non-residents/Cross-border,A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:8:D:CL:B:5Z:A:TO1:TO1:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.471771,,,922.286728
A,Annual,U,Turnover - notional amounts (daily average),8,Other interest rate swaps,D,Interest rate,CL,Chile,B,Reporting dealers,5J,All countries (total),A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:8:D:CL:B:5J:A:TO1:TO1:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929.704784,,,1103.648805
A,Annual,U,Turnover - notional amounts (daily average),8,Other interest rate swaps,D,Interest rate,CL,Chile,B,Reporting dealers,1E,Residents/Local,A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:8:D:CL:B:1E:A:TO1:TO1:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.233012,,,181.362076
A,Annual,U,Turnover - notional amounts (daily average),8,Other interest rate swaps,D,Interest rate,CL,Chile,C,Other financial institutions,5J,All countries (total),A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:8:D:CL:C:5J:A:TO1:TO1:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.30241,,,67.938953
A,Annual,U,Turnover - notional amounts (daily average),8,Other interest rate swaps,D,Interest rate,CL,Chile,C,Other financial institutions,1E,Residents/Local,A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:8:D:CL:C:1E:A:TO1:TO1:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.87635,,,67.938953
A,Annual,U,Turnover - notional amounts (daily average),8,Other interest rate swaps,D,Interest rate,CL,Chile,C,Other financial institutions,5Z,Non-residents/Cross-border,A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:8:D:CL:C:5Z:A:TO1:TO1:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.426059,,,
A,Annual,U,Turnover - notional amounts (daily average),8,Other interest rate swaps,D,Interest rate,CL,Chile,U,Non-financial customers,5J,All countries (total),A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:8:D:CL:U:5J:A:TO1:TO1:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.069177,,,0.184473
A,Annual,U,Turnover - notional amounts (daily average),8,Other interest rate swaps,D,Interest rate,CL,Chile,U,Non-financial customers,1E,Residents/Local,A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:8:D:CL:U:1E:A:TO1:TO1:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.069177,,,0.184473
A,Annual,U,Turnover - notional amounts (daily average),A,Total (all instruments),B,Foreign exchange,CL,Chile,A,Total (all counterparties),1E,Residents/Local,A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:A:B:CL:A:1E:A:TO1:TO1:A:A:3:B,,,,,,,,,,,,,1254.809521,,,2327.9,,,2315.201773,,,2921.4,,,3884.644378,,,8676.778617,,,5276.7243,,,5727.331812,,,5938.46119
A,Annual,U,Turnover - notional amounts (daily average),A,Total (all instruments),B,Foreign exchange,CL,Chile,A,Total (all counterparties),5J,All countries (total),A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:A:B:CL:A:5J:A:TO1:TO1:A:A:3:B,,,,,,,,,,,,,1254.809523,,,2327.9,,,2462.444411,,,4003.0,,,5544.144341,,,11955.633848,,,7491.12888,,,8308.481414,,,9341.430102
A,Annual,U,Turnover - notional amounts (daily average),A,Total (all instruments),B,Foreign exchange,CL,Chile,A,Total (all counterparties),5Z,Non-residents/Cross-border,A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:A:B:CL:A:5Z:A:TO1:TO1:A:A:3:B,,,,,,,,,,,,,,,,,,,147.242633,,,1081.6,,,1659.499955,,,3278.799316,,,2214.487566,,,2581.149594,,,3402.968904
A,Annual,U,Turnover - notional amounts (daily average),A,Total (all instruments),B,Foreign exchange,CL,Chile,B,Reporting dealers,1E,Residents/Local,A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:A:B:CL:B:1E:A:TO1:TO1:A:A:3:B,,,,,,,,,,,,,727.714285,,,1163.65,,,848.066478,,,1498.05,,,1684.441951,,,3911.02159,,,3151.296642,,,3235.876141,,,2721.36266
A,Annual,U,Turnover - notional amounts (daily average),A,Total (all instruments),B,Foreign exchange,CL,Chile,B,Reporting dealers,5Z,Non-residents/Cross-border,A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:A:B:CL:B:5Z:A:TO1:TO1:A:A:3:B,,,,,,,,,,,,,,,,,,,124.351665,,,930.35,,,1428.441071,,,3015.565909,,,2135.050238,,,2482.62482,,,3310.803063
A,Annual,U,Turnover - notional amounts (daily average),A,Total (all instruments),B,Foreign exchange,CL,Chile,B,Reporting dealers,5J,All countries (total),A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:A:B:CL:B:5J:A:TO1:TO1:A:A:3:B,,,,,,,,,,,,,727.714285,,,1163.65,,,972.418143,,,2428.4,,,3112.883022,,,6926.601587,,,5286.380946,,,5718.500961,,,6032.165724
A,Annual,U,Turnover - notional amounts (daily average),A,Total (all instruments),B,Foreign exchange,CL,Chile,C,Other financial institutions,1E,Residents/Local,A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:A:B:CL:C:1E:A:TO1:TO1:A:A:3:B,,,,,,,,,,,,,423.95238,,,824.1,,,1245.90674,,,931.8,,,1202.341566,,,2456.180226,,,1209.280282,,,1445.93935,,,1842.233199
A,Annual,U,Turnover - notional amounts (daily average),A,Total (all instruments),B,Foreign exchange,CL,Chile,C,Other financial institutions,5J,All countries (total),A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:A:B:CL:C:5J:A:TO1:TO1:A:A:3:B,,,,,,,,,,,,,423.95238,,,824.1,,,1268.79771,,,1079.6,,,1430.205439,,,2718.462727,,,1288.680047,,,1544.464128,,,1934.399041
A,Annual,U,Turnover - notional amounts (daily average),A,Total (all instruments),B,Foreign exchange,CL,Chile,C,Other financial institutions,5Z,Non-residents/Cross-border,A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:A:B:CL:C:5Z:A:TO1:TO1:A:A:3:B,,,,,,,,,,,,,,,,,,,22.890968,,,147.8,,,227.86387,,,262.209318,,,79.401285,,,98.524774,,,92.165841
A,Annual,U,Turnover - notional amounts (daily average),A,Total (all instruments),B,Foreign exchange,CL,Chile,U,Non-financial customers,5J,All countries (total),A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:A:B:CL:U:5J:A:TO1:TO1:A:A:3:B,,,,,,,,,,,,,103.142857,,,340.15,,,221.228557,,,495.0,,,1001.055877,,,2310.583621,,,916.146666,,,1045.516324,,,1374.865331
A,Annual,U,Turnover - notional amounts (daily average),A,Total (all instruments),B,Foreign exchange,CL,Chile,U,Non-financial customers,5Z,Non-residents/Cross-border,A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:A:B:CL:U:5Z:A:TO1:TO1:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,3.45,,,3.195014,,,1.020909,,,,,,,,,
A,Annual,U,Turnover - notional amounts (daily average),A,Total (all instruments),B,Foreign exchange,CL,Chile,U,Non-financial customers,1E,Residents/Local,A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:A:B:CL:U:1E:A:TO1:TO1:A:A:3:B,,,,,,,,,,,,,103.142856,,,340.15,,,221.228555,,,491.55,,,997.860861,,,2309.562711,,,916.146665,,,1045.516321,,,1374.865331
A,Annual,U,Turnover - notional amounts (daily average),A,Total (all instruments),D,Interest rate,CL,Chile,A,Total (all counterparties),5Z,Non-residents/Cross-border,A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:A:D:CL:A:5Z:A:TO1:TO1:A:A:3:B,,,,,,,,,,,,,,,,,,,19.619047,,,5.25,,,194.936892,,,116.68909,,,174.933333,,,793.459734,,,1108.356728
A,Annual,U,Turnover - notional amounts (daily average),A,Total (all instruments),D,Interest rate,CL,Chile,A,Total (all counterparties),5J,All countries (total),A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:A:D:CL:A:5J:A:TO1:TO1:A:A:3:B,,,,,,,,,,,,,,,,,,,19.619047,,,5.25,,,200.181639,,,132.801818,,,300.885714,,,1029.638276,,,1360.781183
A,Annual,U,Turnover - notional amounts (daily average),A,Total (all instruments),D,Interest rate,CL,Chile,A,Total (all counterparties),1E,Residents/Local,A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:A:D:CL:A:1E:A:TO1:TO1:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,,,,5.244746,,,16.112726,,,125.952379,,,236.178539,,,252.424453
A,Annual,U,Turnover - notional amounts (daily average),A,Total (all instruments),D,Interest rate,CL,Chile,B,Reporting dealers,5Z,Non-residents/Cross-border,A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:A:D:CL:B:5Z:A:TO1:TO1:A:A:3:B,,,,,,,,,,,,,,,,,,,19.619047,,,4.75,,,191.280849,,,116.68909,,,174.933333,,,790.033675,,,1108.356728
A,Annual,U,Turnover - notional amounts (daily average),A,Total (all instruments),D,Interest rate,CL,Chile,B,Reporting dealers,1E,Residents/Local,A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:A:D:CL:B:1E:A:TO1:TO1:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,,,,3.832232,,,0.661363,,,99.333333,,,201.233012,,,181.362076
A,Annual,U,Turnover - notional amounts (daily average),A,Total (all instruments),D,Interest rate,CL,Chile,B,Reporting dealers,5J,All countries (total),A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:A:D:CL:B:5J:A:TO1:TO1:A:A:3:B,,,,,,,,,,,,,,,,,,,19.619047,,,4.75,,,195.113081,,,117.350454,,,274.266666,,,991.266688,,,1289.718805
A,Annual,U,Turnover - notional amounts (daily average),A,Total (all instruments),D,Interest rate,CL,Chile,C,Other financial institutions,5Z,Non-residents/Cross-border,A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:A:D:CL:C:5Z:A:TO1:TO1:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,0.25,,,3.656043,,,,,,,,,3.426059,,,
A,Annual,U,Turnover - notional amounts (daily average),A,Total (all instruments),D,Interest rate,CL,Chile,C,Other financial institutions,5J,All countries (total),A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:A:D:CL:C:5J:A:TO1:TO1:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,0.25,,,4.232411,,,1.910909,,,0.714285,,,29.30241,,,67.938953
A,Annual,U,Turnover - notional amounts (daily average),A,Total (all instruments),D,Interest rate,CL,Chile,C,Other financial institutions,1E,Residents/Local,A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:A:D:CL:C:1E:A:TO1:TO1:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,,,,0.576368,,,1.910909,,,0.714285,,,25.87635,,,67.938953
A,Annual,U,Turnover - notional amounts (daily average),A,Total (all instruments),D,Interest rate,CL,Chile,U,Non-financial customers,1E,Residents/Local,A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:A:D:CL:U:1E:A:TO1:TO1:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,,,,0.836146,,,13.540454,,,25.904761,,,9.069177,,,3.123424
A,Annual,U,Turnover - notional amounts (daily average),A,Total (all instruments),D,Interest rate,CL,Chile,U,Non-financial customers,5Z,Non-residents/Cross-border,A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:A:D:CL:U:5Z:A:TO1:TO1:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,
A,Annual,U,Turnover - notional amounts (daily average),A,Total (all instruments),D,Interest rate,CL,Chile,U,Non-financial customers,5J,All countries (total),A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:A:D:CL:U:5J:A:TO1:TO1:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,0.25,,,0.836146,,,13.540454,,,25.904761,,,9.069177,,,3.123424
A,Annual,U,Turnover - notional amounts (daily average),B,Spot,B,Foreign exchange,CL,Chile,A,Total (all counterparties),5Z,Non-residents/Cross-border,A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:B:B:CL:A:5Z:A:TO1:TO1:A:A:3:B,,,,,,,,,,,,,,,,,,,48.911202,,,143.05,,,463.898629,,,1087.047954,,,933.377999,,,594.624927,,,525.233821
A,Annual,U,Turnover - notional amounts (daily average),B,Spot,B,Foreign exchange,CL,Chile,A,Total (all counterparties),5J,All countries (total),A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:B:B:CL:A:5J:A:TO1:TO1:A:A:3:B,,,,,,,,,,,,,789.261904,,,1693.0,,,1520.294955,,,2036.0,,,2695.184576,,,5983.1225,,,3883.402833,,,3953.219525,,,3792.761187
A,Annual,U,Turnover - notional amounts (daily average),B,Spot,B,Foreign exchange,CL,Chile,A,Total (all counterparties),1E,Residents/Local,A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:B:B:CL:A:1E:A:TO1:TO1:A:A:3:B,,,,,,,,,,,,,789.261903,,,1693.0,,,1471.383752,,,1892.95,,,2231.285944,,,4896.001363,,,2950.051594,,,3358.594595,,,3267.527364
A,Annual,U,Turnover - notional amounts (daily average),B,Spot,B,Foreign exchange,CL,Chile,B,Reporting dealers,5Z,Non-residents/Cross-border,A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:B:B:CL:B:5Z:A:TO1:TO1:A:A:3:B,,,,,,,,,,,,,,,,,,,29.43466,,,91.95,,,452.281297,,,823.817727,,,853.976714,,,496.100153,,,433.06798
